train_ep_lens_Average,train_ep_lens_Std,train_ep_lens_Median,train_ep_lens_Min,train_ep_lens_Max,eval_ep_lens_Average,eval_ep_lens_Std,eval_ep_lens_Median,eval_ep_lens_Min,eval_ep_lens_Max,train_returns_Average,train_returns_Std,train_returns_Median,train_returns_Min,train_returns_Max,eval_returns_Average,eval_returns_Std,eval_returns_Median,eval_returns_Min,eval_returns_Max,Train_EnvstepsSoFar,TimeSinceStart,reward_Average,reward_Std,reward_Median,reward_Min,reward_Max,eval_reward_Average,eval_reward_Std,eval_reward_Median,eval_reward_Min,eval_reward_Max,ob_Average,ob_Std,ob_Median,ob_Min,ob_Max,eval_ob_Average,eval_ob_Std,eval_ob_Median,eval_ob_Min,eval_ob_Max,score_Average,score_Std,score_Median,score_Min,score_Max,eval_score_Average,eval_score_Std,eval_score_Median,eval_score_Min,eval_score_Max,success_Average,success_Std,success_Median,success_Min,success_Max,eval_success_Average,eval_success_Std,eval_success_Median,eval_success_Min,eval_success_Max,goal_relative_distance_Average,goal_relative_distance_Std,goal_relative_distance_Median,goal_relative_distance_Min,goal_relative_distance_Max,eval_goal_relative_distance_Average,eval_goal_relative_distance_Std,eval_goal_relative_distance_Median,eval_goal_relative_distance_Min,eval_goal_relative_distance_Max,Initial_DataCollection_AverageReturn,step
457.77777777777777,122.25090572514088,501.0,112,501,456.55555555555554,125.70787221094177,501.0,101,501,-639.00977,264.80066,-784.53375,-896.16846,-79.727905,-775.6006,349.8685,-893.4702,-1283.2488,-81.35605,4160,40.05888032913208,-1.395895,0.5172484,-1.450566,-2.4900446,-0.29315448,-1.6988089,0.6229722,-1.8230499,-2.9212644,-0.29725745,-0.03306630322022989,0.7218088915726842,0.006271277794597897,-2.327461961980883,2.235057866877047,-0.02085056474161811,0.7748015262228005,0.006400729949438799,-2.2948669243610693,2.8418482182652687,-0.6268474720735644,0.5880066796365935,-0.39049332684513627,-2.235057866877047,-1.7494317987254426e-05,-0.7434976570154306,0.7338663151748986,-0.4178381829045687,-2.8418482182652687,-3.542809673447774e-05,0.00024271844660194174,0.015577532999728192,0.0,False,True,0.0002433682161109759,0.01559836491502757,0.0,False,True,0.8688876395384766,0.9826978586910798,0.4112684676386523,3.427980795595725e-05,3.642263070540305,0.9937643076296466,1.1748933037815112,0.437086074727879,0.0002504579034333654,4.226282649492057,-639.00977,0
479.0,62.22539674441618,501.0,303,501,443.0,126.52983837814699,501.0,98,501,-701.88654,220.78003,-791.8595,-908.93567,-255.3648,-628.2521,356.88495,-600.8262,-1271.0387,-89.19499,47198,98.21671652793884,-1.4653163,0.44476956,-1.5591102,-2.3422735,-0.29812694,-1.4181762,0.6913291,-1.2600081,-2.678256,-0.28375506,-0.05261832365313198,0.7434448705050909,0.0011257859473023102,-2.365949422234094,2.2350161411839067,-0.01772600955968014,0.731269741648645,0.00896621022321965,-2.3327166296299207,2.60709752522978,-0.6592023879449447,0.589160052718994,-0.4677613461626392,-2.2350161411839067,-1.9348943967722326e-05,-0.6521691582176093,0.6359208320096914,-0.4316954640855758,-2.60709752522978,-3.7878694086057596e-06,0.00023196474135931338,0.01522862218712118,0.0,False,True,0.0004514672686230248,0.02124296226820513,0.0,False,True,0.875260980494261,1.0444368197378866,0.40046631431137025,0.0002948403667842499,3.4971659738888174,0.8136388921354576,1.0243933059536818,0.4006131014391364,5.870502779323217e-06,3.9987731550779677,-639.00977,10
456.6,105.40986671085398,501.0,152,501,501.0,0.0,501.0,501,501,-615.4565,321.2615,-638.63135,-1185.4954,-110.91869,-789.4262,275.81662,-796.6164,-1153.5781,-347.4284,90901,157.51093864440918,-1.3479117,0.6167279,-1.2698586,-2.6526222,-0.29626256,-1.575701,0.6242607,-1.7089244,-2.6033633,-0.36604577,-0.025288894978495766,0.7301765478680652,0.007051284750128454,-2.3436365501687786,2.642700880098247,-0.02769304663648643,0.7672474281292352,0.004678730863804582,-2.3370328986913935,2.5247381229819723,-0.5922923352506676,0.6177347348484119,-0.34985927370159764,-2.642700880098247,-9.508119134686577e-06,-0.688777716000375,0.6950517950804639,-0.3903731134578504,-2.5247381229819723,-5.9946344830863474e-05,0.0004380201489268506,0.02092434675864422,0.0,False,True,0.0,0.0,0.0,False,False,0.7272185970404594,0.9740287288217386,0.2943270612841956,5.630115669313929e-05,3.9532876882263293,0.9345178384813446,1.1487122509375998,0.38403971214452204,0.0006801628619368194,3.9229851774673077,-639.00977,20
416.0,170.21222047784937,501.0,57,501,501.0,0.0,501.0,501,501,-652.19006,380.35294,-637.3403,-1259.4968,-33.390053,-673.43536,292.4243,-555.14954,-1102.6112,-283.48788,134285,216.11067914962769,-1.5677648,0.6122068,-1.5047901,-2.7275054,-0.29573888,-1.3441824,0.62881863,-1.242231,-2.5685163,-0.30542135,-0.04607026769863739,0.7696936989232959,0.001824731012898899,-2.3315861622778136,2.719784018570976,-0.0407916494689809,0.7284030706712483,0.005546146540786721,-2.3290186094477026,2.5560629397257753,-0.7028927144121202,0.670946823850293,-0.4494696229066645,-2.719784018570976,-0.00014357862023662432,-0.601329507960716,0.6103135454384467,-0.3539843135136347,-2.5560629397257753,-0.00021650221709166792,0.0004807692307692308,0.021921179067649996,0.0,False,True,0.0,0.0,0.0,False,False,0.9236724926264412,1.0999795544856499,0.4419218329481536,0.00011148842864892178,4.116214182594755,0.7524576098384347,0.9969393479960971,0.3291949888246354,4.998132991373971e-07,3.9730405489885112,-639.00977,30
462.6666666666667,108.42303978193728,501.0,156,501,481.55555555555554,54.99719409228703,501.0,326,501,-705.2151,371.43176,-831.9991,-1308.5479,-104.97301,-832.7258,251.90767,-864.90826,-1218.3552,-340.87323,178584,275.4961574077606,-1.52424,0.70744294,-1.6498344,-2.8104608,-0.2927539,-1.7292414,0.47633463,-1.7503214,-2.5999277,-0.2902075,-0.05564530224780475,0.7819122335729488,0.0007766404323062915,-2.344989202675022,2.7930795701076905,-0.08074673484474743,0.8105285560277768,-0.0069279649667806815,-2.3483212552298873,2.560573468042316,-0.6685360816043178,0.7030793358188719,-0.3950180198745308,-2.7930795701076905,-0.0001252159160091415,-0.7444715408057944,0.7198279937406624,-0.4073952629374964,-2.560573468042316,-2.953602418781509e-05,0.00024015369836695484,0.01549503225450388,0.0,False,True,0.00023073373327180433,0.015188169580832802,0.0,False,True,0.8817391384688652,1.129301024283202,0.31165810453394815,0.0006134595144783872,4.1627230924590926,1.0272289601373445,1.2391671887021027,0.40604004106852604,5.298163209432882e-05,3.9804154943441064,-639.00977,40
429.2,150.13913547106895,501.0,44,501,501.0,0.0,501.0,501,501,-552.2948,303.1195,-599.5016,-946.0688,-25.344208,-970.7101,158.32603,-936.0096,-1309.8154,-772.65814,222977,334.4941680431366,-1.2868004,0.5169872,-1.3167298,-2.4381454,-0.28422344,-1.9375451,0.42815498,-1.9567889,-2.9120994,-0.80382854,-0.027398041550147936,0.701823582477865,0.008562924454396392,-2.3469478825723913,2.3283105781313367,-0.09974961082219123,0.8542254310474909,-0.017308531322170088,-2.3497259269008515,2.8287502881831617,-0.5709367885114599,0.5613152970821155,-0.34646888395550157,-2.3283105781313367,-3.154381973429713e-05,-0.823016809179178,0.7969373733840892,-0.42882162021447223,-2.8287502881831617,-7.3263960811975615e-06,0.00046598322460391424,0.021581614495637294,0.0,False,True,0.0,0.0,0.0,False,False,0.7307169269638607,0.8677528789993559,0.33334100608768297,0.0001528065805919479,3.715860944062742,1.1598056547038014,1.2838767870777266,0.48971049891934515,5.1254697200409094e-05,4.189652533485809,-639.00977,50
456.0,127.27922061357856,501.0,96,501,425.0,152.4788509925229,501.0,94,501,-733.8802,347.63364,-724.777,-1287.6694,-65.497574,-555.0099,344.31076,-534.8418,-1093.4916,-50.79926,266124,393.8478899002075,-1.6093864,0.6042643,-1.5592288,-2.7626426,-0.28997234,-1.3059056,0.61408514,-1.2543201,-2.5523217,-0.29701403,-0.09154799384487387,0.7945070277374114,-0.009124499547147575,-2.335612152233978,2.758570972933366,-0.05877475079610948,0.736990337056045,0.00853037022877936,-2.332743582685767,2.5513348460668013,-0.7053659649147853,0.6982446496560324,-0.3909410888940571,-2.758570972933366,-1.66158531534899e-05,-0.5694692545399672,0.6081677908029213,-0.309674618369725,-2.5513348460668013,-3.9674891443769456e-05,0.00024366471734892786,0.015607861636189857,0.0,False,True,0.00047058823529411766,0.02168794093515842,0.0,False,True,0.9615193549244001,1.1312206596126657,0.4087085449225003,0.0002559956175844369,4.114316233042682,0.7094476236950971,0.9217921488884219,0.3382555092611831,0.00014325645637604245,3.9265327574142965,-639.00977,60
437.0,128.15303351852424,501.0,167,501,445.7,121.32110286343426,501.0,113,501,-691.00116,324.94162,-850.05164,-970.4337,-116.04455,-662.73346,331.75983,-755.3687,-1156.4478,-55.005627,310324,453.2125539779663,-1.5812384,0.53229034,-1.5801115,-2.3935475,-0.28936866,-1.4869497,0.592954,-1.6073433,-2.6617827,-0.2951892,-0.0952514371063646,0.7982401491507507,-0.005417921223826554,-2.3308288102763943,2.382058040816516,-0.11266408739546767,0.7921105296603191,-0.009141615892694589,-2.337885129176243,2.657176947712741,-0.6810468538189555,0.6812179369380623,-0.37073556899169263,-2.382058040816516,-0.00010443351723232741,-0.6513232924504415,0.6557305146389958,-0.3592560230335334,-2.657176947712741,-3.683158394254815e-05,0.0004576659038901602,0.021388231479263928,0.0,False,True,0.0004487323311644604,0.02117854977233871,0.0,False,True,0.9277646880613163,1.129040751516142,0.40236705354369207,9.637813197881095e-05,3.7963987532038592,0.8750426222697276,1.1022826870188307,0.30577322236539756,1.1725705612225523e-05,4.013556239302602,-639.00977,70
501.0,0.0,501.0,501,501,462.55555555555554,108.73730946246465,501.0,155,501,-881.5757,320.87698,-992.4293,-1422.1571,-349.46826,-668.88904,290.6266,-590.8611,-1135.5791,-136.6579,354556,512.1837110519409,-1.7596322,0.6876919,-1.9302794,-3.1989505,-0.4216211,-1.4460728,0.57360643,-1.3287339,-2.7444615,-0.2966558,-0.10384080008545465,0.8277772135799082,-0.007380973894087803,-2.353941867932524,3.1861121560180354,-0.11615955170666398,0.7762054837967386,-0.006020864855446981,-2.3457133104033163,2.552311481296371,-0.7287624550662638,0.8115707675976388,-0.34004006754383503,-3.1861121560180354,-1.722853489393968e-05,-0.6336349186582634,0.6365719010915264,-0.3855363687502637,-2.552311481296371,-5.958860683080713e-06,0.0,0.0,0.0,False,False,0.00024021138601969732,0.01549689273724652,0.0,False,True,0.9742660354949565,1.27475480290577,0.3251438062715496,1.5847724365025684e-06,4.59248439219648,0.8553332444038215,1.0118956967642279,0.42725594154942814,2.1774940975383128e-05,3.897979361368043,-639.00977,80
456.9,132.3,501.0,60,501,455.77777777777777,89.43250437903532,501.0,236,501,-791.26807,338.28482,-845.817,-1199.894,-35.740013,-638.96643,283.0442,-615.46204,-1020.29694,-191.53854,398642,570.6799907684326,-1.7318192,0.5551612,-1.7504442,-2.6284585,-0.29242125,-1.4019254,0.5010637,-1.3565097,-2.565147,-0.294275,-0.12933253328773622,0.8288197173408203,-0.01544376170918907,-2.3394099700490303,2.5866275846805786,-0.1291872204463462,0.7836701940575662,-0.011508447589064347,-2.338588422799065,2.538189609250659,-0.724430634410724,0.76004430181954,-0.350830790988543,-2.5866275846805786,-0.00014105964554413097,-0.6178331844376289,0.5975802097249144,-0.38458379792052866,-2.538189609250659,-8.300960305440697e-05,0.0002188662727073758,0.014792510613889955,0.0,False,True,0.00048756704046806434,0.022075536660500772,0.0,False,True,1.0404445345315285,1.2063104058423673,0.4746318172306897,0.00042827817842061447,3.938111813526211,0.7804843071075808,0.9947808583765253,0.26988309869435423,5.7576828924842116e-05,3.910747047104685,-639.00977,90
