train_ep_lens_Average,train_ep_lens_Std,train_ep_lens_Median,train_ep_lens_Min,train_ep_lens_Max,eval_ep_lens_Average,eval_ep_lens_Std,eval_ep_lens_Median,eval_ep_lens_Min,eval_ep_lens_Max,train_returns_Average,train_returns_Std,train_returns_Median,train_returns_Min,train_returns_Max,eval_returns_Average,eval_returns_Std,eval_returns_Median,eval_returns_Min,eval_returns_Max,Train_EnvstepsSoFar,TimeSinceStart,reward_Average,reward_Std,reward_Median,reward_Min,reward_Max,eval_reward_Average,eval_reward_Std,eval_reward_Median,eval_reward_Min,eval_reward_Max,ob_Average,ob_Std,ob_Median,ob_Min,ob_Max,eval_ob_Average,eval_ob_Std,eval_ob_Median,eval_ob_Min,eval_ob_Max,score_Average,score_Std,score_Median,score_Min,score_Max,eval_score_Average,eval_score_Std,eval_score_Median,eval_score_Min,eval_score_Max,success_Average,success_Std,success_Median,success_Min,success_Max,eval_success_Average,eval_success_Std,eval_success_Median,eval_success_Min,eval_success_Max,goal_relative_distance_Average,goal_relative_distance_Std,goal_relative_distance_Median,goal_relative_distance_Min,goal_relative_distance_Max,eval_goal_relative_distance_Average,eval_goal_relative_distance_Std,eval_goal_relative_distance_Median,eval_goal_relative_distance_Min,eval_goal_relative_distance_Max,Initial_DataCollection_AverageReturn,step
473.1111111111111,78.88168981236596,501.0,250,501,455.44444444444446,128.85056901621533,501.0,91,501,-488.979,134.34537,-513.9244,-662.7378,-157.30365,-417.1437,180.45007,-416.13916,-714.52295,-87.13546,4267,36.35211753845215,-1.0335393,0.25168514,-1.0744057,-1.477676,-0.29975384,-0.9159047,0.36106092,-0.8844061,-1.6598551,-0.29054543,-0.22231080831427355,0.7242931470518909,-0.08785227288278996,-2.3428016934832567,1.7725589526713172,-0.2146512012457991,0.7320689435621159,-0.0929427575739446,-2.33908963515554,1.7967466710022657,-0.5055999553511579,0.34864272066796764,-0.43048113318369463,-1.399357251346326,-2.4945031322665123e-05,-0.4609824677417093,0.3325316784638919,-0.3638423142430641,-1.3364587997367336,-4.841361885116191e-05,0.00023485204321277596,0.015323083492906207,0.0,False,True,0.00024396194193705782,0.015617375724107558,0.0,False,True,0.5055999553511579,0.34864272066796764,0.43048113318369463,2.4945031322665123e-05,1.399357251346326,0.4609824677417093,0.3325316784638919,0.3638423142430641,4.841361885116191e-05,1.3364587997367336,-488.979,0
447.5,107.02826729420597,501.0,228,501,399.09090909090907,164.9316412365794,501.0,40,501,-474.68027,161.76453,-472.88583,-723.55945,-196.14105,-379.34802,202.83374,-410.74646,-621.17633,-18.068016,47468,85.43039441108704,-1.0607382,0.31069145,-1.0618844,-1.8742051,-0.29616928,-0.95053035,0.3289671,-1.0089633,-1.5708519,-0.29167962,-0.1920938322341759,0.7404230646300677,-0.04893907105172069,-2.331767952919918,1.7828578718444676,-0.21406499363085807,0.7260357989982689,-0.07650724646441143,-2.3424444249083014,1.771761706147542,-0.5107378765759129,0.382594221620526,-0.4117806314403063,-1.4892856558685323,-3.9623103252520164e-05,-0.4741719375346907,0.3352660937111089,-0.39700266664699535,-1.4273066342441971,-1.2843136250318549e-05,0.000446927374301676,0.021135932206169092,0.0,False,True,0.0009111617312072893,0.030171700573664598,0.0,False,True,0.5107378765759129,0.382594221620526,0.4117806314403063,3.9623103252520164e-05,1.4892856558685323,0.4741719375346907,0.3352660937111089,0.39700266664699535,1.2843136250318549e-05,1.4273066342441971,-488.979,10
380.54545454545456,196.98793854925304,501.0,43,501,327.9230769230769,205.32280833190885,501.0,38,501,-358.02728,207.03116,-425.59058,-648.1587,-16.980476,-319.827,235.8742,-486.08954,-553.5206,-21.697197,89694,133.0550811290741,-0.9408266,0.26675782,-0.9680309,-1.5176698,-0.24281387,-0.9753109,0.27024966,-1.0135256,-1.5236747,-0.27833354,-0.23073382490195674,0.7312775918655678,-0.08554883043620741,-2.3573710732219806,1.7873012008609126,-0.2159215240194271,0.7372442589123763,-0.06879763121653606,-2.342044881119154,1.7545259365908314,-0.4591844073360469,0.32851352541067463,-0.404069368717061,-1.5090227090979644,-3.798977187285946e-05,-0.4862658685088975,0.3239870847616479,-0.4392991335642187,-1.3959055569790217,-3.365564967345615e-05,0.0009555661729574773,0.030897460514524116,0.0,False,True,0.0014074595355383533,0.03748971316500268,0.0,False,True,0.4591844073360469,0.32851352541067463,0.404069368717061,3.798977187285946e-05,1.5090227090979644,0.4862658685088975,0.3239870847616479,0.4392991335642187,3.365564967345615e-05,1.3959055569790217,-488.979,20
381.25,173.28210380763502,501.0,59,501,376.8181818181818,203.52208644130368,501.0,1,501,-424.13998,268.0914,-472.33755,-761.13776,-31.010939,-383.7664,264.16467,-427.53555,-785.65814,-0.27079955,133184,181.8018205165863,-1.1124983,0.412443,-1.130991,-1.767948,-0.27633262,-1.018439,0.38998866,-0.9898671,-1.8924663,-0.27079955,-0.138901503264925,0.7377427015222862,-0.04282866141259434,-2.336569296891449,1.776623077024458,-0.20609959606006706,0.7281555483193385,-0.05752636507724149,-2.3436246707042874,1.7326389363327972,-0.5579791146717977,0.39738291255255487,-0.463088567299651,-1.5117334863839258,-6.888438543534159e-05,-0.4920858979398122,0.3927949795098226,-0.3685224970856857,-1.454349298749657,-0.00020540842973199025,0.001092896174863388,0.03304091029034093,0.0,False,True,0.0007237635705669482,0.026893116904904653,0.0,False,True,0.5579791146717977,0.39738291255255487,0.463088567299651,6.888438543534159e-05,1.5117334863839258,0.4920858979398122,0.3927949795098226,0.3685224970856857,0.00020540842973199025,1.454349298749657,-488.979,30
422.1,157.91545206217154,501.0,93,501,501.0,0.0,501.0,501,501,-370.3618,153.70477,-418.7111,-548.4281,-82.922264,-468.2858,88.99499,-448.21237,-647.5311,-342.706,177071,231.00546598434448,-0.8774267,0.22962545,-0.8514726,-1.4708178,-0.29516977,-0.9347022,0.30817023,-0.9086146,-1.6760333,-0.23073852,-0.2447728629425463,0.7269731318540779,-0.10451673923097637,-2.342322359158635,1.7400953026101191,-0.23959393097063666,0.7478930224907324,-0.10693386515422532,-2.3442495083601966,1.7709185573271147,-0.4445414199798059,0.2767394522893332,-0.4441823469322657,-1.335078144891399,-5.975530446900024e-06,-0.47431502319384866,0.31289662591807066,-0.4558297308316933,-1.4008765964771808,-1.4915455078479134e-05,0.00047382136934375743,0.021762280731892757,0.0,False,True,0.00022177866489243733,0.014890583572051027,0.0,False,True,0.4445414199798059,0.2767394522893332,0.4441823469322657,5.975530446900024e-06,1.335078144891399,0.47431502319384866,0.31289662591807066,0.4558297308316933,1.4915455078479134e-05,1.4008765964771808,-488.979,40
343.0833333333333,188.6334445131321,501.0,66,501,408.1818181818182,154.8211978567054,501.0,87,501,-314.26526,215.53404,-314.88794,-709.48,-43.209133,-373.9375,162.48871,-412.4945,-579.6313,-93.1586,220815,280.8797619342804,-0.9160027,0.34689328,-0.8678631,-1.7307291,-0.28926772,-0.9161052,0.26837605,-0.9271847,-1.6431181,-0.28862244,-0.2060597560197991,0.7470527566858814,-0.05690418556277074,-2.3424808053431008,1.771249362977069,-0.2300556179402986,0.7404306719880693,-0.0937470756307413,-2.3391729342440017,1.8123074485999315,-0.4574448152200898,0.3324798399977347,-0.38388209902701065,-1.4583636492223049,-3.41236244318921e-05,-0.45513333726930116,0.3108243769497284,-0.41490854912361264,-1.3801938779302152,-0.00030811691821402976,0.0012144765606023804,0.034828172609054985,0.0,False,True,0.0006681514476614699,0.02583998880232841,0.0,False,True,0.4574448152200898,0.3324798399977347,0.38388209902701065,3.41236244318921e-05,1.4583636492223049,0.45513333726930116,0.3108243769497284,0.41490854912361264,0.00030811691821402976,1.3801938779302152,-488.979,50
458.0,121.62236636408618,501.0,114,501,469.44444444444446,59.187294265485185,501.0,350,501,-455.3151,137.30705,-537.9324,-562.4618,-126.112236,-391.06418,98.2741,-416.4594,-532.06854,-204.14801,263350,329.640766620636,-0.99413776,0.27743268,-1.0518959,-1.5910363,-0.29714748,-0.8330362,0.23896219,-0.8267094,-1.4915837,-0.28764588,-0.20561063288879391,0.7689769664287236,-0.052239024432471956,-2.3471074638571285,1.8211533424452542,-0.2191492833849307,0.7593969751286469,-0.09018371354185553,-2.3484917332286726,1.7472007352332921,-0.510535273274785,0.30732175462826256,-0.47865448983124986,-1.3315897317094612,-0.000157896237541727,-0.4167070942220081,0.27695834820608395,-0.38499799747495445,-1.3506610518007212,-0.00010079931677101084,0.00024260067928190198,0.015573754338383339,0.0,False,True,0.00047337278106508875,0.021751981502273206,0.0,False,True,0.510535273274785,0.30732175462826256,0.47865448983124986,0.000157896237541727,1.3315897317094612,0.4167070942220081,0.27695834820608395,0.38499799747495445,0.00010079931677101084,1.3506610518007212,-488.979,60
399.1818181818182,173.1110091461641,501.0,43,501,281.0,208.49684250207085,386.0,1,501,-362.80008,184.0717,-422.47952,-647.8086,-25.631771,-252.8686,226.36314,-259.8412,-645.5692,-0.16930355,306117,379.01281929016113,-0.90885925,0.25367233,-0.86627865,-1.5326056,-0.29226673,-0.8998883,0.3374892,-0.8588815,-1.5019405,-0.16930355,-0.21505993751373684,0.7504340450016291,-0.0766981795409584,-2.365774628068861,1.7525425259110616,-0.21417910581969601,0.7560287348196761,-0.06990284191779436,-2.3489341493056353,1.7593264275445366,-0.4444619348911842,0.31503201868324343,-0.3884425833110743,-1.420391417626169,-5.87896376474939e-06,-0.4486754030527918,0.32648071573561166,-0.3877510409359358,-1.3988402129285378,-4.2772589893783075e-05,0.0006832156684126623,0.02612946392031604,0.0,False,True,0.002372479240806643,0.048650288622561995,0.0,False,True,0.4444619348911842,0.31503201868324343,0.3884425833110743,5.87896376474939e-06,1.420391417626169,0.4486754030527918,0.32648071573561166,0.3877510409359358,4.2772589893783075e-05,1.3988402129285378,-488.979,70
417.0,168.99763311952034,501.0,40,501,380.27272727272725,198.77904174740488,501.0,1,501,-375.23895,185.0285,-425.52567,-634.4438,-17.158815,-349.0015,205.09128,-379.4641,-623.48926,-0.23976761,349919,429.37491607666016,-0.8998535,0.2813051,-0.8649892,-1.615492,-0.21057077,-0.9177663,0.29476935,-0.8860615,-1.7949663,-0.23976761,-0.2235035801369812,0.7778624752673733,-0.07890022732884576,-2.343916099952323,1.8050116338973679,-0.2146014676184197,0.7440195123903969,-0.0712969929455546,-2.3526796237106287,1.7885055675274721,-0.44600188489092807,0.3120448309662316,-0.3942399995615007,-1.4923433946209863,-1.2689263219345381e-05,-0.45208418854103677,0.32457337494517446,-0.39673072582846997,-1.4404747234673183,-1.5395319078091718e-05,0.0007194244604316547,0.02681243906990536,0.0,False,True,0.0007171886206072197,0.026770772515743568,0.0,False,True,0.44600188489092807,0.3120448309662316,0.3942399995615007,1.2689263219345381e-05,1.4923433946209863,0.45208418854103677,0.32457337494517446,0.39673072582846997,1.5395319078091718e-05,1.4404747234673183,-488.979,80
355.25,174.66688533701324,435.0,5,501,456.0,127.27922061357856,501.0,96,501,-282.2957,170.25404,-276.19333,-530.54767,-1.5143247,-399.46896,139.17743,-383.39352,-591.93823,-82.361855,392984,478.7801744937897,-0.79463947,0.26717982,-0.77149975,-1.4879993,-0.2876432,-0.8760284,0.25595918,-0.86389923,-1.4480959,-0.2964074,-0.22855655205698963,0.7591689018549738,-0.0734482182886396,-2.3483277769743385,1.762663333846687,-0.25983791809058304,0.7726501687124278,-0.07576034159731448,-2.3457753248746873,1.7238168970671461,-0.3953016938341651,0.279312614742477,-0.3410947827731605,-1.4161887403074316,-0.00010074031119314264,-0.4308577878898165,0.30332908050316004,-0.39903169904540725,-1.3779068503872118,-0.00031259073713196805,0.0014074595355383533,0.03748971316500268,0.0,False,True,0.00024366471734892786,0.015607861636189857,0.0,False,True,0.3953016938341651,0.279312614742477,0.3410947827731605,0.00010074031119314264,1.4161887403074316,0.4308577878898165,0.30332908050316004,0.39903169904540725,0.00031259073713196805,1.3779068503872118,-488.979,90
